run_id,dataset,phase,subject,condition,calibration_budget,protocol,evaluation_bouts,method,feature_family,feature_dimension,macro_f1,accuracy,log_loss,brier,ece,per_class_f1_json,evaluation_trials,model,probability,evaluation_boundary,session/domain,aggregation,scenario,shots_per_class,synthetic,quality_mean,quality_min,evaluation,family,training_seconds
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,posture_1,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,850,G5,G5,20,0.7724938679547488,0.8477005754429214,0.81204220998071,0.06502594905643747,0.07962738735677966,"{""NEUTRAL"":0.9988056975498772,""PINCH"":0.762956745927491,""FIST"":0.6669176587772357,""OPEN"":0.6612953695643914}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,posture_1,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,850,G5_plus_DTW,G5_plus_DTW,24,0.7941661477175177,0.8616074591481065,0.6711068281308833,0.060073265780127005,0.06151865335395888,"{""NEUTRAL"":0.9929981625704412,""PINCH"":0.7825898714191061,""FIST"":0.6826978370537424,""OPEN"":0.7183787198267813}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,posture_2,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,848,G5,G5,20,0.7395723510581429,0.8253883592687137,0.7865971792381721,0.06875681523999899,0.0586174936784431,"{""NEUTRAL"":1.0,""PINCH"":0.7264664930906095,""FIST"":0.6144879905204463,""OPEN"":0.6173349206215154}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,posture_2,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,848,G5_plus_DTW,G5_plus_DTW,24,0.7198789804667654,0.8113389211240531,0.7632966849536662,0.07062581958705236,0.07032391190097258,"{""NEUTRAL"":0.9909411480516822,""PINCH"":0.7126295760318757,""FIST"":0.5845390375089412,""OPEN"":0.5914061602745623}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,posture_3,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,839,G5,G5,20,0.7706797878376009,0.8485354723639883,0.8341726413979849,0.06553618686411217,0.08838985285727351,"{""NEUTRAL"":0.998845113269721,""PINCH"":0.7233838432250745,""FIST"":0.6403943948550371,""OPEN"":0.7200958000005707}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,posture_3,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,839,G5_plus_DTW,G5_plus_DTW,24,0.7327132201734183,0.8247289631506856,0.7895610653040327,0.06522554032653854,0.07423208545697028,"{""NEUTRAL"":0.995357284187936,""PINCH"":0.6980630762302887,""FIST"":0.5733770833348144,""OPEN"":0.6640554369406344}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,posture_4,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,854,G5,G5,20,0.7323382286230408,0.8231457872179221,0.8044091331632517,0.0730600897585197,0.09132721730707312,"{""NEUTRAL"":0.9965988663207521,""PINCH"":0.7043916896713548,""FIST"":0.5703206245381547,""OPEN"":0.6580417339619015}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,posture_4,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,854,G5_plus_DTW,G5_plus_DTW,24,0.6942206404810302,0.7974555029990983,0.787708723764746,0.07627947848949779,0.09063314456136064,"{""NEUTRAL"":0.9864501107143405,""PINCH"":0.6818818970616987,""FIST"":0.49974947441837825,""OPEN"":0.608801079729703}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,day_7,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,1702,G5,G5,20,0.7420166700292375,0.8312542463218645,0.7417125000253747,0.06877488098483515,0.07087252517988507,"{""NEUTRAL"":0.9994309179374397,""PINCH"":0.7489130654303789,""FIST"":0.5745895749590144,""OPEN"":0.6451331217901175}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,day_7,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,1702,G5_plus_DTW,G5_plus_DTW,24,0.726253320210154,0.8186978655003014,0.7179979882446336,0.06920822509601848,0.07356185059388201,"{""NEUTRAL"":0.9988195873012059,""PINCH"":0.7171195746235679,""FIST"":0.5771569102723363,""OPEN"":0.6119172086435061}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,day_8,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,1689,G5,G5,20,0.7632816871745672,0.8410754186366438,0.8772494181151441,0.06743558997479858,0.08554669700013671,"{""NEUTRAL"":0.997676953146869,""PINCH"":0.70625364804281,""FIST"":0.6651818393422968,""OPEN"":0.6840143081662932}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,day_8,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,1689,G5_plus_DTW,G5_plus_DTW,24,0.7454611590975545,0.8288481844272646,0.7879509302410609,0.0669187473626116,0.05959821248439465,"{""NEUTRAL"":0.9840374288064422,""PINCH"":0.7196523704200725,""FIST"":0.5993870765900403,""OPEN"":0.6787677605736633}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,class_NEUTRAL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,1695,G5,G5,20,0.24985368415154055,0.9988301578780948,0.06764394313917889,0.0043867417982814535,0.04088919531378875,"{""NEUTRAL"":0.9994147366061622,""PINCH"":0.0,""FIST"":0.0,""OPEN"":0.0}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,class_NEUTRAL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,1695,G5_plus_DTW,G5_plus_DTW,24,0.24963201325423906,0.997060432920806,0.07317166394330883,0.005211626745475549,0.0437807021526691,"{""NEUTRAL"":0.9985280530169562,""PINCH"":0.0,""FIST"":0.0,""OPEN"":0.0}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,class_PINCH,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,560,G5,G5,20,0.21493467632528315,0.7539839414861361,1.152469821462095,0.10240123467969713,0.11615276929095002,"{""NEUTRAL"":0.0,""PINCH"":0.8597387053011326,""FIST"":0.0,""OPEN"":0.0}",,,,,,,,,,,,,,
