run_id,dataset,phase,subject,domain,family,D_nuisance,D_gesture,J,feature_dimension,definition
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_2,F2b_CSP,2.704758882522583,4.654313087463379,1.720786691019508,10,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_3,F2b_CSP,2.7131409645080566,4.464576721191406,1.6455380607174872,10,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_4,F2b_CSP,2.89281964302063,4.153121471405029,1.4356655387844985,10,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_1,F2c_SPD,8.71996784210205,11.550211906433105,1.3245704703937837,36,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_2,F2c_SPD,8.587705612182617,11.138028144836426,1.2969736793299709,36,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_3,F2c_SPD,8.468379020690918,11.163490295410156,1.318255863150777,36,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_4,F2c_SPD,8.903905868530273,11.07284164428711,1.2435937450126715,36,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_1,F3_Ring,4.288238525390625,8.086382865905762,1.8857120045968687,40,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_2,F3_Ring,3.6673312187194824,8.617264747619629,2.3497372431569348,40,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_3,F3_Ring,4.765700817108154,9.68336009979248,2.0318858592693507,40,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,17,trial_4,F3_Ring,5.122378826141357,8.483918190002441,1.6562457557227654,40,source-standardized trial-mean class centroids; before/after shift displacement
