run_id,dataset,phase,subject,condition,shots_per_class,method,feature_bank,macro_f1,accuracy,log_loss,brier,ece,per_class_f1_json,removed_family,evaluation_trials,aggregation,protocol,delta_macro_f1_vs_full,feature_dimension,model,feature_family,calibration_budget
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,ALL,posture_4,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6806404987627863,0.7973551085357395,0.7449593985547524,0.0942307294569526,0.23327434816188658,"{""NEUTRAL"":0.9865917734823879,""PINCH"":0.4414768452245748,""FIST"":0.5953100832532604,""OPEN"":0.6991832930909222}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,ALL,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.648690045422156,0.7797350509930012,0.7481306742845737,0.0965830367103604,0.2243793346264879,"{""NEUTRAL"":0.9952368398784407,""PINCH"":0.3051098889039216,""FIST"":0.7371721409308576,""OPEN"":0.5572413119754042}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u02,ALL,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6138227193067931,0.7544645610151802,0.7703509959282617,0.09980220351920913,0.19483878868601437,"{""NEUTRAL"":1.0,""PINCH"":0.33650447461005023,""FIST"":0.6262843983482682,""OPEN"":0.49250200426885393}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u03,ALL,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.4199567272956526,0.6891858585858586,0.8260284885666039,0.10476235545330233,0.21691781221170386,"{""NEUTRAL"":0.9989042323269626,""PINCH"":0.14029581989140874,""FIST"":0.004976249717258536,""OPEN"":0.5356506072469804}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u04,ALL,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.7999203837360859,0.868997212718924,0.6343653232523352,0.07765156994271805,0.2938375806887253,"{""NEUTRAL"":1.0,""PINCH"":0.6907708018474292,""FIST"":0.6554001008678856,""OPEN"":0.8535106322290286}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u05,ALL,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.8576919427127149,0.9007203682007372,0.6201941749210147,0.07412910683994749,0.31338410860491267,"{""NEUTRAL"":0.9899673199149442,""PINCH"":0.7259168336957544,""FIST"":0.9094880151209458,""OPEN"":0.8053956021192148}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u06,ALL,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.538257214536803,0.735797558922559,0.7613995649490226,0.09796373538950565,0.12405264802779481,"{""NEUTRAL"":1.0,""PINCH"":0.5773626874271418,""FIST"":0.017894012388162458,""OPEN"":0.557772158331908}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u07,ALL,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.5667889331182836,0.7492379713151771,0.8544957000746746,0.10975666711906451,0.20622121220222392,"{""NEUTRAL"":0.9754138517516957,""PINCH"":0.03934917285043209,""FIST"":0.4845905724868549,""OPEN"":0.767802135384152}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,ALL,d06,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6642030424194256,0.782591225964491,0.7449949888537838,0.09437838213915822,0.20981667803482978,"{""NEUTRAL"":0.9942045836417247,""PINCH"":0.45546323350276224,""FIST"":0.5694330217484868,""OPEN"":0.6377113307847287}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,d06_posture_1,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6564283252482485,0.775617842125195,0.7465409068039404,0.09719234579088477,0.23233140602785693,"{""NEUTRAL"":0.9990186457311089,""PINCH"":0.4385023277783705,""FIST"":0.6244861768030399,""OPEN"":0.5637061506804747}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,d06_posture_2,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6295041164161215,0.7868082442153649,0.7739804561290972,0.09933593406947477,0.21661482910392255,"{""NEUTRAL"":0.9982425307557118,""PINCH"":0.11159797263876982,""FIST"":0.8522402057627128,""OPEN"":0.5559357565072918}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,d06_posture_3,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.5640464395258626,0.7263972832722833,0.7809232228971857,0.10238937995025187,0.19646437003165856,"{""NEUTRAL"":0.9841939995250284,""PINCH"":0.1963571745890713,""FIST"":0.6472748898810353,""OPEN"":0.42835969410831576}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,d06_posture_4,0,uniform_calibrated,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.729006349470096,0.8301168343591617,0.6910781113080712,0.08741448703083023,0.2685383252819681,"{""NEUTRAL"":0.9996375498368975,""PINCH"":0.42057633785101783,""FIST"":0.8276003164356085,""OPEN"":0.6682111937568604}",,,,,,,,,
