run_id,dataset,phase,subject,family,shots_per_class,zero_shot_same_eval_macro_f1,calibrated_macro_f1,Gain_cal_macro_f1,Gain_cal_logloss,evaluation_trials
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F5_Temporal,2,0.7777777777777777,0.7777777777777777,0.0,-0.4096326797227035,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F6_IMU,2,0.1111111111111111,0.1111111111111111,0.0,0.9757115448925084,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,6,F9_Quality,2,0.5555555555555555,0.5555555555555555,0.0,-0.2990782002190234,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F0,0,0.26666666666666666,0.26666666666666666,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F1_X1H,0,0.25,0.25,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F2b_CSP,0,0.32023809523809527,0.32023809523809527,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F3_Ring,0,0.16666666666666666,0.16666666666666666,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F4_Spectral,0,0.27777777777777773,0.27777777777777773,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F5_Temporal,0,0.17857142857142858,0.17857142857142858,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F6_IMU,0,0.047619047619047616,0.047619047619047616,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F9_Quality,0,0.24206349206349206,0.24206349206349206,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F0,1,0.27777777777777773,0.27777777777777773,0.0,0.7364738461078424,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F1_X1H,1,0.25,0.2619047619047619,0.011904761904761918,0.7016743637290384,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F2b_CSP,1,0.3119047619047619,0.3277777777777778,0.015873015873015872,0.12063047321891385,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F3_Ring,1,0.05555555555555555,0.05555555555555555,0.0,0.4564561808776615,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F4_Spectral,1,0.2698412698412698,0.2698412698412698,0.0,1.7988371631546265,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F5_Temporal,1,0.06666666666666667,0.06666666666666667,0.0,1.0292003056193866,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F6_IMU,1,0.047619047619047616,0.1623931623931624,0.11477411477411478,0.33151129537335766,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F9_Quality,1,0.2222222222222222,0.2222222222222222,0.0,1.6239699959960008,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F0,2,0.27777777777777773,0.27777777777777773,0.0,0.9367505251690829,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F1_X1H,2,0.25,0.25,0.0,0.9614540785874766,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F2b_CSP,2,0.2222222222222222,0.27777777777777773,0.055555555555555525,0.3634553417083246,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F3_Ring,2,0.08333333333333333,0.08333333333333333,0.0,0.8095078548358874,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F4_Spectral,2,0.1111111111111111,0.1111111111111111,0.0,1.854017286280769,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F5_Temporal,2,0.0,0.0,0.0,0.9075807115344243,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F6_IMU,2,0.047619047619047616,0.047619047619047616,0.0,0.35917708035655593,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,7,F9_Quality,2,0.16666666666666666,0.0,-0.16666666666666666,2.023828189956906,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F0,0,0.3420634920634921,0.3420634920634921,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F1_X1H,0,0.27499999999999997,0.27499999999999997,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F2b_CSP,0,0.22424242424242424,0.22424242424242424,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F3_Ring,0,0.2583333333333333,0.2583333333333333,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F4_Spectral,0,0.3666666666666667,0.3666666666666667,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F5_Temporal,0,0.2554945054945055,0.2554945054945055,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F6_IMU,0,0.13333333333333333,0.13333333333333333,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F9_Quality,0,0.44920634920634916,0.44920634920634916,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F0,1,0.25925925925925924,0.3111111111111111,0.05185185185185187,0.21697860225769694,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,8,F1_X1H,1,0.27777777777777773,0.41111111111111115,0.13333333333333341,0.22652249992782236,12
