run_id,phase,dataset,subject,condition,shots_per_class,feature_bank,mode,evaluation_trials,macro_f1,accuracy,log_loss,brier,ece,per_class_f1_json,method,calibration_trials,supported,reason,aggregation,protocol,calibration_force,target_force_calibration,model,feature_dimension,session/domain,classes_present,removed_family,n0,reliability_temperature,weights_json
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,70P,2,F5_Temporal,,,0.6984126984126985,0.7142857142857143,1.2672634088886987,0.08775424546161802,0.39243195438386147,"{""0"":1.0,""1"":1.0,""2"":0.2222222222222222,""3"":1.0,""4"":1.0,""5"":0.6666666666666666,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F5_Temporal,57,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,70P,2,F9_Quality,,,0.7922077922077921,0.8214285714285714,1.094072177609808,0.07483095210570802,0.4406848728468083,"{""0"":1.0,""1"":1.0,""2"":0.5454545454545454,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F9_Quality,53,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F0|F2b_CSP|F1_X1H,,,0.8095238095238094,0.8571428571428571,1.001657555522529,0.06886326751848738,0.4266795177376138,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core,70,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F0|F2b_CSP|F1_X1H|F3_Ring,,,0.6848484848484848,0.75,1.010713466500895,0.06890598146907949,0.3310590374220332,"{""0"":0.4,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":0.7272727272727273,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F3_Ring,110,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F0|F2b_CSP|F1_X1H|F4_Spectral,,,0.8095238095238094,0.8571428571428571,0.8833666867569097,0.05933940364656596,0.40972181700119203,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F4_Spectral,142,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F0|F2b_CSP|F1_X1H|F5_Temporal,,,0.8095238095238094,0.8571428571428571,1.0153984751445977,0.06814352173264661,0.4322470944698657,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F5_Temporal,127,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F0|F2b_CSP|F1_X1H|F9_Quality,,,0.8095238095238094,0.8571428571428571,0.9687108825324461,0.06574082946548453,0.40993213183100435,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F9_Quality,123,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F0,,,0.7763347763347763,0.8214285714285714,1.0487418199468137,0.07319194328050553,0.4632466387627482,"{""0"":1.0,""1"":1.0,""2"":0.5454545454545454,""3"":1.0,""4"":1.0,""5"":0.8888888888888888,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F0,48,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F3_Ring,,,0.43276643990929703,0.5,1.5920952795530232,0.10621726795111992,0.26939393281854257,"{""0"":0.75,""1"":0.5333333333333333,""2"":0.0,""3"":0.8888888888888888,""4"":0.8571428571428571,""5"":0.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F3_Ring,40,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F4_Spectral,,,0.7732426303854876,0.8214285714285714,0.8537505944856206,0.05748985571646018,0.3219384213914615,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":0.8571428571428571,""5"":0.8888888888888888,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F4_Spectral,72,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F5_Temporal,,,0.7824675324675325,0.8214285714285714,1.1565434607316873,0.07820475816987578,0.46688423049956357,"{""0"":1.0,""1"":1.0,""2"":0.7272727272727273,""3"":1.0,""4"":1.0,""5"":0.75,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F5_Temporal,57,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,80P,2,F9_Quality,,,0.8095238095238094,0.8571428571428571,1.0374157180602812,0.07233252161776223,0.456494063459501,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F9_Quality,53,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F0|F2b_CSP|F1_X1H,,,0.5428571428571428,0.5714285714285714,1.1317234484267806,0.07905893996921971,0.2841947040203994,"{""0"":1.0,""1"":1.0,""2"":0.0,""3"":1.0,""4"":0.8,""5"":0.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core,70,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F0|F2b_CSP|F1_X1H|F3_Ring,,,0.619047619047619,0.7142857142857143,1.1410252899130473,0.07858489754710064,0.3144650659252664,"{""0"":0.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":0.6666666666666666,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F3_Ring,110,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F0|F2b_CSP|F1_X1H|F4_Spectral,,,0.8095238095238094,0.8571428571428571,0.969293465395648,0.06597517688958314,0.392114828687155,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F4_Spectral,142,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F0|F2b_CSP|F1_X1H|F5_Temporal,,,0.7482993197278912,0.7857142857142857,1.1020129367534568,0.07392830093815381,0.4520308279158242,"{""0"":1.0,""1"":1.0,""2"":0.5714285714285714,""3"":1.0,""4"":1.0,""5"":0.6666666666666666,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F5_Temporal,127,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F0|F2b_CSP|F1_X1H|F9_Quality,,,0.6285714285714287,0.6428571428571429,1.1118733856974534,0.07716972972074776,0.2506370500142059,"{""0"":1.0,""1"":1.0,""2"":0.0,""3"":1.0,""4"":1.0,""5"":0.4,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F9_Quality,123,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F0,,,0.5428571428571428,0.5714285714285714,1.1983446330602692,0.08459584773936493,0.242164234648536,"{""0"":1.0,""1"":1.0,""2"":0.0,""3"":1.0,""4"":0.8,""5"":0.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F0,48,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F3_Ring,,,0.15873015873015875,0.2857142857142857,1.7164440056362518,0.11250665489643412,0.3612461963048928,"{""0"":0.0,""1"":0.0,""2"":0.4444444444444444,""3"":0.0,""4"":0.6666666666666666,""5"":0.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F3_Ring,40,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F4_Spectral,,,0.8095238095238094,0.8571428571428571,0.8800211019672052,0.059233304073658864,0.36997211298022037,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F4_Spectral,72,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F5_Temporal,,,0.6666666666666666,0.7142857142857143,1.2012001880117216,0.08079414391753327,0.40706213651459006,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":0.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F5_Temporal,57,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,MVC,2,F9_Quality,,,0.6666666666666667,0.7142857142857143,1.0993185664827114,0.07762489496882072,0.4419382156028313,"{""0"":1.0,""1"":1.0,""2"":0.0,""3"":1.0,""4"":1.0,""5"":0.6666666666666666,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F9_Quality,53,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F0|F2b_CSP|F1_X1H,,,0.6588744588744587,0.6785714285714286,1.218921470707597,0.08465615409394875,0.3407436074039725,"{""0"":0.5454545454545454,""1"":1.0,""2"":0.4,""3"":1.0,""4"":0.6666666666666666,""5"":0.0,""6"":1.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core,70,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F0|F2b_CSP|F1_X1H|F3_Ring,,,0.48356009070294786,0.5,1.3121121642144256,0.09048580791234404,0.1954886470008101,"{""0"":0.3333333333333333,""1"":0.8571428571428571,""2"":0.75,""3"":0.6666666666666666,""4"":0.4444444444444444,""5"":0.0,""6"":0.3333333333333333}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F3_Ring,110,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F0|F2b_CSP|F1_X1H|F4_Spectral,,,0.7006802721088435,0.75,1.1579700869867136,0.0794914015218239,0.42778276061215426,"{""0"":1.0,""1"":1.0,""2"":0.3333333333333333,""3"":1.0,""4"":1.0,""5"":0.5714285714285714,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F4_Spectral,142,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F0|F2b_CSP|F1_X1H|F5_Temporal,,,0.6875283446712018,0.7142857142857143,1.2680035009815132,0.08777100006073821,0.39771236530991366,"{""0"":0.6666666666666666,""1"":1.0,""2"":0.4,""3"":0.8571428571428571,""4"":0.8888888888888888,""5"":0.0,""6"":1.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F5_Temporal,127,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F0|F2b_CSP|F1_X1H|F9_Quality,,,0.8523809523809524,0.8571428571428571,1.1907215481209774,0.08221279074383916,0.5322057882507667,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":0.8,""5"":0.5,""6"":1.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F9_Quality,123,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F0,,,0.5504971219256933,0.5714285714285714,1.2911315183723335,0.09028759727129408,0.2428678328702107,"{""0"":0.6153846153846154,""1"":1.0,""2"":0.0,""3"":1.0,""4"":0.5714285714285714,""5"":0.0,""6"":0.6666666666666666}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F0,48,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F3_Ring,,,0.2570861678004535,0.2857142857142857,1.6670392116340949,0.10988330150864904,0.11565524777056731,"{""0"":0.3333333333333333,""1"":0.3333333333333333,""2"":0.2222222222222222,""3"":0.25,""4"":0.375,""5"":0.2857142857142857,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F3_Ring,40,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F4_Spectral,,,0.6439909297052154,0.6785714285714286,1.247865870642805,0.08451013570324681,0.3178567407129377,"{""0"":0.8888888888888888,""1"":0.6666666666666666,""2"":0.2857142857142857,""3"":1.0,""4"":1.0,""5"":0.6666666666666666,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F4_Spectral,72,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F5_Temporal,,,0.49705215419501136,0.5357142857142857,1.4638647730320946,0.09898497772200017,0.2656932811746582,"{""0"":0.8888888888888888,""1"":0.8571428571428571,""2"":0.4,""3"":0.0,""4"":0.6,""5"":0.4,""6"":0.3333333333333333}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F5_Temporal,57,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Light,2,F9_Quality,,,0.8639455782312924,0.8571428571428571,1.3151539435043074,0.08978004589415553,0.5645099310033916,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":0.6666666666666666,""4"":0.6666666666666666,""5"":0.8571428571428571,""6"":0.8571428571428571}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F9_Quality,53,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F0|F2b_CSP|F1_X1H,,,0.8095238095238094,0.8571428571428571,1.0333900819894208,0.0715435829102499,0.47243297636227716,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core,70,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F0|F2b_CSP|F1_X1H|F3_Ring,,,0.5326530612244899,0.6071428571428571,1.134673040689535,0.07917028091401221,0.31998495132768795,"{""0"":0.0,""1"":0.8571428571428571,""2"":0.8,""3"":1.0,""4"":0.5714285714285714,""5"":0.5,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F3_Ring,110,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F0|F2b_CSP|F1_X1H|F4_Spectral,,,0.8095238095238094,0.8571428571428571,0.9503689460595529,0.06405932455239466,0.4213727415492666,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F4_Spectral,142,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F0|F2b_CSP|F1_X1H|F5_Temporal,,,0.7732426303854875,0.8214285714285714,1.1163561144096152,0.07693174702494421,0.4647465532214338,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":0.8888888888888888,""5"":0.8571428571428571,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F5_Temporal,127,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F0|F2b_CSP|F1_X1H|F9_Quality,,,0.8095238095238094,0.8571428571428571,1.0230178558039371,0.07013805450957689,0.4644053613194576,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F9_Quality,123,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F0,,,0.707936507936508,0.75,1.085900672832335,0.07602572750197845,0.37281252661988773,"{""0"":1.0,""1"":1.0,""2"":0.4,""3"":1.0,""4"":0.8888888888888888,""5"":0.6666666666666666,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F0,48,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F3_Ring,,,0.4393939393939394,0.4642857142857143,1.6642584576939297,0.11001307329539897,0.23289329154645497,"{""0"":0.3333333333333333,""1"":0.5,""2"":0.5454545454545454,""3"":0.6666666666666666,""4"":0.36363636363636365,""5"":0.0,""6"":0.6666666666666666}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F3_Ring,40,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F4_Spectral,,,0.7763347763347763,0.8214285714285714,0.9897480566344975,0.0666404715441449,0.40454414962703433,"{""0"":1.0,""1"":1.0,""2"":0.5454545454545454,""3"":1.0,""4"":1.0,""5"":0.8888888888888888,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F4_Spectral,72,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F5_Temporal,,,0.7668934240362812,0.7857142857142857,1.31638685152005,0.090494059921829,0.5021928244428812,"{""0"":0.8888888888888888,""1"":1.0,""2"":0.8888888888888888,""3"":0.8571428571428571,""4"":0.6666666666666666,""5"":0.6666666666666666,""6"":0.4}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F5_Temporal,57,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Medium,2,F9_Quality,,,0.8875283446712018,0.8928571428571429,1.147104890267676,0.07842219938044738,0.5494172590612745,"{""0"":1.0,""1"":1.0,""2"":0.8888888888888888,""3"":1.0,""4"":0.8,""5"":0.6666666666666666,""6"":0.8571428571428571}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F9_Quality,53,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F0|F2b_CSP|F1_X1H,,,0.7922077922077921,0.8214285714285714,1.0642094137719094,0.07265623151563565,0.41652715020136566,"{""0"":1.0,""1"":1.0,""2"":0.5454545454545454,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core,70,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F0|F2b_CSP|F1_X1H|F3_Ring,,,0.5664835164835165,0.6428571428571429,1.1382861212545499,0.07801370668788034,0.2988002314048889,"{""0"":0.0,""1"":1.0,""2"":0.6,""3"":1.0,""4"":0.6153846153846154,""5"":0.75,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F3_Ring,110,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F0|F2b_CSP|F1_X1H|F4_Spectral,,,0.7922077922077921,0.8214285714285714,0.9563997991180849,0.06345657270125396,0.3479022721836019,"{""0"":1.0,""1"":1.0,""2"":0.5454545454545454,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F4_Spectral,142,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F0|F2b_CSP|F1_X1H|F5_Temporal,,,0.7922077922077921,0.8214285714285714,1.1269921159371974,0.07609131783105196,0.4701469081699241,"{""0"":1.0,""1"":1.0,""2"":0.5454545454545454,""3"":1.0,""4"":1.0,""5"":1.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F5_Temporal,127,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F0|F2b_CSP|F1_X1H|F9_Quality,,,0.7559266130694702,0.7857142857142857,1.0529882609972558,0.07173299702240732,0.40067266058674317,"{""0"":1.0,""1"":1.0,""2"":0.5454545454545454,""3"":1.0,""4"":0.8888888888888888,""5"":0.8571428571428571,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F9_Quality,123,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F0,,,0.5858585858585859,0.6785714285714286,1.1067526260163334,0.07593286760738159,0.2941560653578033,"{""0"":1.0,""1"":0.8888888888888888,""2"":0.5454545454545454,""3"":1.0,""4"":0.6666666666666666,""5"":0.0,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F0,48,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F3_Ring,,,0.3197278911564626,0.39285714285714285,1.6428375657360716,0.10921716020506476,0.15201859405628992,"{""0"":0.0,""1"":0.5,""2"":0.3333333333333333,""3"":0.5,""4"":0.5714285714285714,""5"":0.3333333333333333,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F3_Ring,40,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F4_Spectral,,,0.7809523809523808,0.8214285714285714,0.966138277555774,0.06386844832373109,0.43698094202121585,"{""0"":1.0,""1"":1.0,""2"":0.6666666666666666,""3"":1.0,""4"":1.0,""5"":0.8,""6"":0.0}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F4_Spectral,72,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F5_Temporal,,,0.7942176870748299,0.7857142857142857,1.2724450037416044,0.08492991854763159,0.44275222989272056,"{""0"":0.8571428571428571,""1"":1.0,""2"":0.8571428571428571,""3"":0.8571428571428571,""4"":0.75,""5"":0.6666666666666666,""6"":0.5714285714285714}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F5_Temporal,57,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,8,Hard,2,F9_Quality,,,0.7426303854875282,0.75,1.156926491078698,0.07867931941378524,0.3917826737662102,"{""0"":0.8888888888888888,""1"":1.0,""2"":0.5,""3"":1.0,""4"":0.6666666666666666,""5"":0.5714285714285714,""6"":0.5714285714285714}",with_anchor,14,,,,Ramp_only_concat_Core_anchor,Ramp,False,F9_Quality,53,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F0|F2b_CSP|F1_X1H,,,0.5461661877680506,0.5816326530612245,1.187554946666685,0.08231601575752179,0.19148835748913653,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core,70,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F0|F2b_CSP|F1_X1H|F3_Ring,,,0.487408499177746,0.5221088435374149,1.272050891380648,0.08779444363033183,0.10277013086783898,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F3_Ring,110,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F0|F2b_CSP|F1_X1H|F4_Spectral,,,0.5883111215461402,0.6377551020408163,1.0550588618809376,0.07394538056044093,0.13562486797027024,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F4_Spectral,142,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F0|F2b_CSP|F1_X1H|F5_Temporal,,,0.5649477446947928,0.6054421768707483,1.158460823272006,0.0793431573092174,0.19713408927833248,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F5_Temporal,127,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F0|F2b_CSP|F1_X1H|F9_Quality,,,0.5632340612510822,0.608843537414966,1.183608785081455,0.0810909039272385,0.1617349477057296,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F9_Quality,123,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F0,,,0.4639476198285406,0.5102040816326531,1.2437105512643574,0.0873126355610226,0.17959495586033009,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,F0,48,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F3_Ring,,,0.287676099950918,0.31462585034013607,1.7279289912166358,0.11202074349797633,0.07700986591919479,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,F3_Ring,40,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F4_Spectral,,,0.5778987267653083,0.6241496598639455,1.132518736082258,0.07791789821636236,0.15544106545155467,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,F4_Spectral,72,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F5_Temporal,,,0.4846658368835959,0.5255102040816326,1.3412290140006766,0.09151212564486838,0.14419822988928463,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,F5_Temporal,57,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,ALL,0,F9_Quality,,,0.4492284530118953,0.48639455782312924,1.4145895832765496,0.09543278796705654,0.17739374161055452,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,F9_Quality,53,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,20P,0,F0|F2b_CSP|F1_X1H,,,0.07127329192546583,0.1607142857142857,1.8335109769831615,0.12225051573109255,0.25879807662256904,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core,70,,,,,,
feature_bank_force_core_temperature_validation_20260916,validation,libemg_contraction_intensity,ALL,20P,0,F0|F2b_CSP|F1_X1H|F3_Ring,,,0.09652540442014126,0.17857142857142858,1.9822930877947564,0.12761113632568935,0.22370734638919165,mean per-user aggregation,without_anchor,0,,,,Ramp_only_concat_Core_anchor,Ramp,False,Core+F3_Ring,110,,,,,,
